This is the Gotham Factory network traffic,,,,,,,,,,,,,,,,
timestamp,userid,id original,id.orig_p,id response,id.resp_p,protocol,service,duration in seconds,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1547147069.05935,CrvgI24aKMlsqG0XJe,192.168.1.198,55288,129.129.251.74,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145108.44572,CSqeWg2zek5ba9xuy9,192.168.1.198,25542,158.133.125.254,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145443.54833,CWj9284X1csWPLvKm5,192.168.1.198,52458,148.67.8.169,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146331.26289,CHhYLmnTR0z7On9c3,192.168.1.198,36922,114.68.130.78,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1551385929.6181,CbDvia2vAgbya1uGa8,192.168.1.193,24159,197.8.141.101,8081,tcp,-,0.823061,0,0,REJ,4,160,2,80,Benign
1547145848.81315,CNZeBD1tsrdzeFu5Ch,192.168.1.198,10803,142.158.245.195,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147125.69063,CG4j9ulEdc0BZVNr5,192.168.1.198,36922,151.127.153.5,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145700.68184,CrQl663Gyza4x69jH9,192.168.1.198,55288,199.155.180.36,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545463959.51907,CAPmNr3NvyOw6tkmmb,192.168.1.196,54264,92.103.101.166,23,tcp,-,3.084535,0,0,S0,3,180,0,0,Benign
1547147422.82705,CWjkb7dKGgnOvV2H5,192.168.1.198,50708,84.36.66.96,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146707.36418,CYtEVNmqxvFiuKkt3,192.168.1.198,25542,4.239.143.242,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147554.42446,Ce3m2h4IJs7pzkkira,192.168.1.198,10803,167.225.241.253,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146742.21652,CohwzO36Y1ySUcrFRh,192.168.1.198,28704,163.1.229.143,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146371.63132,C3KMgw2tE7sRC0cKM1,192.168.1.198,10803,9.209.219.229,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147577.84342,CobpIS2lYU8aLHB5O9,192.168.1.198,37871,218.58.27.7,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145819.56009,CPq35v4QMdK3q047k8,192.168.1.198,36922,71.190.144.145,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545464093.9638,CUsDo44mlVzU3zxwwk,192.168.1.196,46762,139.182.93.217,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547145465.77943,CELedA3Xfwu9WzUkJl,192.168.1.198,24104,14.146.191.189,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147958.96227,Cn0eA9348i2q7T2Uye,192.168.1.198,50708,114.162.39.0,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146768.81159,CWC38T1Rqj64sGsdt6,192.168.1.198,10803,39.104.143.51,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148447.6245,Cx1PLf348oJCmwBDSk,192.168.1.198,37871,9.47.104.224,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545447515.56056,CfSuzp2UkS9AddmAR,192.168.1.196,49408,163.42.87.51,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146665.83979,C2wbi24rKKF4h1NF75,192.168.1.198,52989,197.91.5.25,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545427656.52456,CZjjX72BXa1USuv5lc,192.168.1.196,35538,179.185.169.167,23,tcp,-,3.116229,0,0,S0,3,180,0,0,Benign
1545481023.51708,CRhGCk1RxASM9P03C7,192.168.1.196,58050,76.118.104.4,23,tcp,-,3.087229,0,0,S0,3,180,0,0,Benign
1545484303.72146,CCplCgQCodIXrLAal,192.168.1.196,55490,94.145.58.130,23,tcp,-,3.120508,0,0,S0,3,180,0,0,Benign
1545433574.36801,Ctoj0k2DwryZNkzKZg,192.168.1.196,50108,105.173.164.130,23,tcp,-,3.109497,0,0,S0,3,180,0,0,Benign
1545440389.89204,C0cV1N1IDMkvMDQC54,192.168.1.196,38386,146.142.159.48,23,tcp,-,3.109234,0,0,S0,3,180,0,0,Benign
1545430259.95659,Cwkw352HjWsp99RUha,192.168.1.196,33750,119.125.100.58,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547148424.19758,CXGEQN1jl3in0oDSD6,192.168.1.198,25542,149.146.212.94,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145351.18896,CXocUi2Rpqzy3un4A4,192.168.1.198,52458,81.205.55.215,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145789.49525,CjlW3J1sNAUP8DHSa,192.168.1.198,28704,89.14.77.32,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146438.35377,ClBfFqtWlBpa9jWD7,192.168.1.198,29360,144.141.175.246,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1532541851.9985,CHJwvF14oPAbi8cEL1,192.168.100.111,44018,80.188.133.39,81,tcp,-,0.015987,0,0,REJ,1,40,1,40,Benign
1547145611.83597,CY5uu218E2LsoctQcl,192.168.1.198,10803,114.17.240.64,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146755.05318,CjDSnL3FIl8xp3gHyb,192.168.1.198,37871,2.140.243.97,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146506.52392,CNOPDN2m9Wqj4uNpli,192.168.1.198,37871,5.73.110.18,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146313.99021,CRTDaz1mqvY5YzxHvf,192.168.1.198,55288,50.167.117.79,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147007.07145,Cxu1ac2mFwgrNAMBe4,192.168.1.198,50708,136.81.83.16,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146724.62006,CTSdgNp8TshG3ZKuk,192.168.1.198,10803,103.203.158.223,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545479256.15377,CMtJpl25x5CiDHvmG3,192.168.1.196,46900,66.37.26.143,23,tcp,-,3.091732,0,0,S0,3,180,0,0,Benign
1547146467.06465,CGylAqjKsLQE6lji,192.168.1.198,52458,93.121.153.209,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148204.92289,CjSONd1qjMWaa8boE6,192.168.1.198,52989,207.201.23.237,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145852.76139,CB2ChQ1XF8U0RK1cvd,192.168.1.198,24104,211.84.20.213,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145197.21581,CTVe227RSAORvJDhi,192.168.1.198,29360,146.150.31.185,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545412054.41757,Chcyfx10b0yKlb17m7,192.168.1.196,41318,194.173.208.190,23,tcp,-,3.145984,0,0,S0,3,180,0,0,Benign
1545408793.05492,CJFw4V1R5ProDhBwK8,192.168.1.197,43746,212.68.63.71,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145332.7473,CzFj7y2ifmeAKhOM3j,192.168.1.198,28704,201.78.206.36,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545468687.6754,CqVfSE2catxmOMf0m,192.168.1.196,53142,153.142.163.189,23,tcp,-,3.085258,0,0,S0,3,180,0,0,Benign
1545406514.36098,CYIrkx2d2AiV9Dvwma,192.168.1.196,38714,56.120.116.108,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146237.90911,CxV5dm2iP2Drv4umH8,192.168.1.198,24104,115.15.182.85,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145879.12662,CV6C434gd0w3stTiK4,192.168.1.198,52458,20.5.145.152,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145013.80195,Co8Ger3rJx5UhSYXPg,192.168.1.198,28704,134.95.187.47,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147308.8618,Cqa9sx4z6x7Uqjpjwe,192.168.1.198,36922,39.193.41.34,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147329.21696,CvjAuB9oR8Gtm2Mzi,192.168.1.198,41161,150.111.180.25,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146816.32475,CtdRnz3qJrMmmUsCOc,192.168.1.198,13486,181.244.127.34,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146239.94741,C9dsiK89mDVSfHjWa,192.168.1.198,10914,99.21.179.73,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145331.62689,CoUija3rzxXbPeFOlg,192.168.1.198,52458,66.166.214.99,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145153.91279,Csdjo34ihMKCpK4aJk,192.168.1.198,41161,189.134.193.191,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147092.95675,CSYvRm2dr7943vX7Pb,192.168.1.198,32751,23.224.117.107,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148045.71741,CCig7W2J5YShaHPizl,192.168.1.198,13486,69.105.29.56,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545373079.39643,C5R6Ux2mmqgyryOhK8,192.168.1.197,43746,222.167.235.8,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145904.1554,CEWRfd3fVh73J4xjeg,192.168.1.198,10914,158.250.193.15,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147160.12125,CTXNRk3LWtgXDuWI95,192.168.1.198,55288,181.40.204.249,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545445976.04142,CRrFlx1SEgmjwBRLb3,192.168.1.196,41224,176.129.112.101,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547148398.27234,CYeDnc3cbVlRLWhuMe,192.168.1.198,10803,210.121.255.170,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148497.4597,CktFFTqPlV6PphWmf,192.168.1.198,55288,193.220.236.57,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545470228.49603,C9JeWN3Og5edB1brpf,192.168.1.196,44656,111.33.38.6,23,tcp,-,3.143207,0,0,S0,3,180,0,0,Benign
1547147697.34087,CmpfbvSQzVTUACT57,192.168.1.198,13486,133.232.94.166,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148047.63633,CkRuDK2vAlvXRx9qU2,192.168.1.198,25542,67.153.68.250,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147821.71873,COYtAy3Dceh2fBOLad,192.168.1.198,24104,37.179.4.68,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147256.70183,CyWyva3OQzoaE67XBd,192.168.1.198,25542,88.213.16.15,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146537.53231,CTtIiLQ9BYfRDx05l,192.168.1.198,10914,89.181.72.19,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147479.22033,CzOlld3jJLIee5tm02,192.168.1.198,24104,103.236.114.27,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145978.5287,CxSXDV3Z412Tmjdp86,192.168.1.198,37871,108.214.99.92,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145651.02988,CfWyeJ1l0efd4N2hp,192.168.1.198,52458,14.58.64.177,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147311.94881,CqvukY3y8aObsBt8h6,192.168.1.198,41161,60.175.207.205,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545428714.59733,CAnASB2rHZB18fBVb5,192.168.1.196,34986,140.167.165.62,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146467.10663,C3NKVe2UATKOw0oUzh,192.168.1.198,50708,165.159.83.143,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145918.14062,CrdVO44WDytqTCLyr9,192.168.1.198,29360,168.192.124.105,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145968.06893,CMasHq4zaV40bOCUS7,192.168.1.198,54580,5.236.51.149,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147933.29983,CKMJ8i1f49tPKCFB0f,192.168.1.198,52458,58.54.234.100,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148088.01238,C2c3SW2E1Ap3FKbc9k,192.168.1.198,25542,142.163.131.60,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545403659.1611,CjcZsK1bFEQpb4ac8c,192.168.1.196,42228,71.59.95.99,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547147426.19887,CK3TTj4hP59Z86IkYg,192.168.1.198,13486,155.76.211.17,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148081.2767,CMFrbq4gYdfilni5el,192.168.1.198,28704,180.34.181.182,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146498.12171,CLq4ho1UjTq0utzNk1,192.168.1.198,10803,49.31.175.0,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145613.09075,CxKJKD1qUYsDSl8Sq8,192.168.1.198,37871,186.206.146.30,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145705.79521,CVfWXC3M2pjAVuLIoa,192.168.1.198,10803,165.10.71.35,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147866.73468,CzsA922RvXQI2846Df,192.168.1.198,36922,123.156.229.228,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545412296.25088,Cnzfd5OCqKZJD6RHb,192.168.1.197,43746,149.65.35.249,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146074.64267,CwMImuvOj9R95d3Ul,192.168.1.198,10803,130.210.128.211,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545471285.88105,CVpAeL1XbicUTIdQP6,192.168.1.196,43152,25.94.137.119,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1545418977.95485,COo0E62JLLU73AuoT6,192.168.1.197,43746,212.26.26.185,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545486177.32953,CPGMA04HPEUDNYg7U,192.168.1.196,39448,87.127.79.130,23,tcp,-,3.114487,0,0,S0,3,180,0,0,Benign
1545480589.48391,CKmN6ujND16c7Kbe8,192.168.1.196,52650,81.185.224.190,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547148366.76828,CSiM3d2kVrEyIiXCoi,192.168.1.198,10914,156.211.33.205,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148435.63883,CutMZJ1zWczI2iNiJ6,192.168.1.198,36922,67.108.225.70,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146852.33795,C2wpfO3rTFb2f0pc82,192.168.1.198,55288,120.74.236.201,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147682.91155,CjxffF1ucTYI520ei,192.168.1.198,41161,129.11.70.206,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147197.0651,Cf594JEPAbz0gRobh,192.168.1.198,55288,167.80.158.245,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545356800.52011,ClyjRV2mURdnzRzVNa,192.168.1.197,43746,212.47.255.142,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545434984.51713,CTnFz5kZCjsJCx8Gi,192.168.1.196,56920,183.175.253.197,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547145057.77864,CwoWns43d9SPdenmHi,192.168.1.198,41161,103.231.13.55,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147745.1982,CAmt35DPJ58RGXMd2,192.168.1.198,10914,89.54.124.89,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146142.07023,C469CMVTpbXkpFk3d,192.168.1.198,10803,192.196.108.45,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147225.10308,CRzPp31eUxk4HDfp6l,192.168.1.198,37871,174.46.142.26,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145784.40037,CxjtF9gzO9cC1vvc3,192.168.1.198,10803,153.223.215.197,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545432986.0426,ClsgAt3JEjMURJ0wza,192.168.1.196,38718,186.136.74.79,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146009.0583,CXxaIy4mjetDlhdCZ5,192.168.1.198,10803,197.23.250.121,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545443293.88157,CNM1kuI3jMSUghTtj,192.168.1.196,43688,177.173.56.81,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146509.69187,CJC2H31N2gs7K3r7Z3,192.168.1.198,41161,212.172.219.46,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545348010.55385,CiBH8M2E8OLN1uYo25,192.168.1.197,43746,212.172.114.102,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147267.96645,Cxqzzb4iTqW6ngW368,192.168.1.198,25542,170.95.188.16,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545403792.70293,C1qbrl2ZGMUhgRl4r8,192.168.1.196,37488,147.75.138.164,23,tcp,-,3.097987,0,0,S0,3,180,0,0,Benign
1545474330.73532,CuIB9SvUvdX30sHW9,192.168.1.196,42110,188.132.102.185,23,tcp,-,3.143967,0,0,S0,3,180,0,0,Benign
1545474139.15942,Caq7o23ng7gOecwA1c,192.168.1.196,46800,252.245.228.152,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547148409.91823,CGIbZL3Avm02LKFlJ8,192.168.1.198,29360,92.52.189.175,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545486922.51906,CzbNpi3N9Jrvz9fnod,192.168.1.196,50976,130.89.72.19,23,tcp,-,3.12246,0,0,S0,3,180,0,0,Benign
1547147600.24322,C3TTm23uVzUOu3o5A6,192.168.1.198,13486,53.140.72.102,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145416.06101,Cbl3WUm5ZW19OjCfl,192.168.1.198,37871,79.58.245.183,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147195.8168,CfUJA033dJmZfLl2G1,192.168.1.198,36922,205.123.80.19,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147420.35547,CGNLnKmfYjbzbSoV8,192.168.1.198,10914,19.214.21.161,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545409008.63049,Cw9Dno3RJITkYjoI6b,192.168.1.196,51372,96.38.31.36,23,tcp,-,3.090235,0,0,S0,3,180,0,0,Benign
1545433962.36288,C4DyVhegrduBHVm5j,192.168.1.196,47226,143.140.178.87,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1526023305.0117,CL6mVf2V28vWzSeYUe,192.168.100.103,43763,74.198.193.6,30111,udp,-,-,-,-,S0,1,40,0,0,Benign
1547147083.7657,CPGALY19nv31SQg2Vj,192.168.1.198,24104,220.215.198.47,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145600.7033,CgYRWxlHDZr2ITHVi,192.168.1.198,29360,118.144.61.202,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147899.93479,C72Jdp1PZGyDwP9dMd,192.168.1.198,13486,194.103.251.79,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545487595.16258,CXUH9I99Ts3VoeOP9,192.168.1.196,56360,145.129.138.84,23,tcp,-,3.121987,0,0,S0,3,180,0,0,Benign
1547148299.22896,CXF3cn46uh9kLKkiva,192.168.1.198,52989,31.64.53.107,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146576.57597,CJn1oj459rkIDfRt11,192.168.1.198,37871,148.32.226.231,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146599.95366,CCco7n3cH8ObeRE1ee,192.168.1.198,55288,8.81.250.15,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146852.35645,CX2mtp4NAZEXBz4Qg8,192.168.1.198,55288,73.181.161.22,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146602.06794,CvfJJE17Ve1x3P6VB2,192.168.1.198,25542,144.181.143.3,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147897.12714,CSWmRZ3hUn9pZuGPje,192.168.1.198,10803,172.114.203.182,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145855.86263,C7v4Zo1BPAGB2LNaYg,192.168.1.198,52458,168.24.229.109,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148066.63755,CeDb0p3i4JcluzDdV5,192.168.1.198,29360,120.48.23.70,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147603.93138,CELNXW2aNC5DsrLX59,192.168.1.198,24104,47.163.12.232,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148255.42564,CFuZ8E4dph2q0YF7N,192.168.1.198,13486,74.48.182.60,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545408854.69326,CseAyJLK6qKWVUjW1,192.168.1.196,53028,133.153.49.164,23,tcp,-,3.106976,0,0,S0,3,180,0,0,Benign
1545459498.60165,C9QTTi3r5hD97oRNS3,192.168.1.196,42216,177.86.180.98,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146421.11041,CFxVOY2i6WsnDiOfY4,192.168.1.198,29360,156.118.73.34,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545389063.30705,CBTEQt4ZRlJ8ucWeq9,192.168.1.197,43746,212.241.199.150,8080,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146298.96027,Cl76Vn2AqsQwcRlZq9,192.168.1.198,13486,72.166.148.83,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1532179483.18807,CsiITo2wgY8oLyDaFl,111.56.0.3,3,192.168.100.108,1,icmp,-,-,-,-,OTH,1,72,0,0,Benign
1547148014.15538,C7wcCD3Ofro9kuwKej,192.168.1.198,55288,77.34.241.229,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1525938697.00398,CQRs6NIXalYZC6Kse,192.168.100.103,43763,94.209.129.41,45803,udp,-,-,-,-,S0,1,40,0,0,Benign
1547145697.28977,CQmjj7rtbNumbbAs6,192.168.1.198,10914,82.1.212.73,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148434.59491,CRRwpX1HtvxgLcePh5,192.168.1.198,36922,80.233.140.148,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547148166.07596,CMCelQrBdbZmy6Hc,192.168.1.198,25542,189.99.37.202,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545432513.56078,CzyaMx2Uvvy8g9caT7,192.168.1.196,51852,132.133.137.104,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547147155.7073,CTiRJ231lCGsCugJBi,192.168.1.198,52989,138.241.121.71,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545477624.73264,C6ctcO8eKtDqpK3Wh,192.168.1.196,49784,174.230.184.122,23,tcp,-,3.151017,0,0,S0,3,180,0,0,Benign
1545434962.26728,CKBHPf2d6aljkXw5Ie,192.168.1.196,41444,242.196.163.146,23,tcp,-,3.129481,0,0,S0,3,180,0,0,Benign
1547147998.79485,CK6Rnd1m2HarF0tqkc,192.168.1.198,41161,97.205.17.83,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146674.0861,CTJRlm4nc5KwfB7836,192.168.1.198,54580,24.150.237.239,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545417646.97524,C4msYs4kr3hGVAPy3h,192.168.1.196,49964,160.21.30.155,23,tcp,-,3.142969,0,0,S0,3,180,0,0,Benign
1547145432.98485,CgBheO3O1anxIiYjSg,192.168.1.198,50708,41.156.208.201,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146168.64206,CppTts1d9GBVOTpj6f,192.168.1.198,36922,91.18.44.248,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145861.96443,CmxZU218FJuoVZbKyi,192.168.1.198,10803,123.196.121.150,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145715.82495,CUyaBu3Bpy73URRZLb,192.168.1.198,10914,43.76.85.18,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146295.87128,CuYJ9A4diIRfnGa4Ba,192.168.1.198,52458,104.177.56.156,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545422585.96331,CqdCVBjU4xcfw91mg,192.168.1.196,40962,178.153.239.118,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547148469.69095,CTzqHG1F2x7dHRLuXf,192.168.1.198,24104,101.176.194.106,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545472384.12395,CmE7Dh306fd7zrU6r5,192.168.1.196,36974,130.167.206.121,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146457.12141,CBxv4xLDMaksx9vFd,192.168.1.198,52989,106.112.238.5,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145120.51034,C5Yd4s2cLPcg1rDylb,192.168.1.198,28704,48.197.85.41,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545435631.4648,CmEy3t8wnHqA9ch3d,192.168.1.196,41840,161.124.38.90,23,tcp,-,3.132465,0,0,S0,3,180,0,0,Benign
1545417499.3184,C18fCH3TgJk7mg9utf,192.168.1.196,58118,87.44.60.46,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1545437741.08083,CU758y3qPXa613xFc1,192.168.1.196,49858,60.60.137.95,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547146144.06533,CZLRGF1Sr49hHJsi72,192.168.1.198,50708,111.197.98.218,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145820.29718,Ce5Smr1jmLbUTJZfR2,192.168.1.198,10914,122.185.233.232,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147125.24557,CLd2HA2s36QP6mZKy,192.168.1.198,32751,222.57.204.252,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545467027.84069,CbtUng2JRhR0kzMEga,192.168.1.196,49190,168.110.104.86,23,tcp,-,3.150201,0,0,S0,3,180,0,0,Benign
1547147562.3497,CTkka4ev7vSpcVhal,192.168.1.198,50708,207.81.242.31,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147615.79688,CLXhz4tvmdkdoku3j,192.168.1.198,37871,118.195.238.159,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547144834.14172,C6Pbtd3MIvG7W8SXMj,192.168.1.198,10803,73.49.172.100,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147705.45952,CPiURA2QzJQZu35pf5,192.168.1.198,55288,149.18.167.59,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147245.54367,CvI3oP3y8X3yxHAJT8,192.168.1.198,25542,169.100.233.20,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545432711.64113,CHU6Gs2e7bOR9Du0Ab,192.168.1.196,45746,178.132.160.179,23,tcp,-,-,-,-,S0,1,60,0,0,Benign
1547144999.14557,C9kM8ib9lKYpJluHl,192.168.1.198,25542,139.131.159.85,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547147442.55661,CgMm1X2zVRrnKs2nE1,192.168.1.198,54580,212.247.97.218,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547145066.15084,CnvdTg2APa4wVp6RE2,192.168.1.198,54580,192.200.183.165,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1547146145.15972,CUQtBC3Xwv5GcY9ku7,192.168.1.198,10803,133.54.226.92,23,tcp,-,-,-,-,S0,1,40,0,0,Benign
1545449723.73136,CiaD9W3XMZViXbyG89,192.168.1.196,40296,157.50.88.44,23,tcp,-,3.109245,0,0,S0,3,180,0,0,Benign
