ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,label,detailed-label
1551407176.520085,CPmExm4HDrXRQyGhC8,192.168.1.200,34206,124.78.132.74,23,tcp,-,3.431302,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526867808.166840,CMCgYELF99gGX0Yre,192.168.2.5,38637,204.44.75.64,22,tcp,ssh,3.593074,589,2225,SF,-,-,0,ShAdDaFf,13,1273,15,3013,(empty),Malicious,Attack
1551393076.372456,CC877l3gF9wgcVNL1k,192.168.1.200,41972,126.147.107.99,23,tcp,-,1.273785,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526816349.181740,CPpFLu1CEB5O7Mj2bg,192.168.2.5,50241,148.251.35.54,22,tcp,ssh,0.852921,589,1301,SF,-,-,0,ShAdDaFf,15,1377,16,2141,(empty),Malicious,Attack
1551408940.772829,C56Mmk2ExLWN6dr33g,192.168.1.200,37596,200.92.120.158,23,tcp,-,1.205071,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1547082381.395222,CrK4b7239FW3yVEA44,192.168.1.194,52488,222.140.97.74,22,tcp,ssh,4.942938,1842,1242,SF,-,-,0,ShADadFf,13,2534,13,1926,-,Malicious,Attack
1551406073.735181,CsrPpM2gmhce8ERuVf,192.168.1.200,39866,185.219.132.81,23,tcp,-,3.160709,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551392927.939145,CQJb251Ytvekd5Nj13,192.168.1.200,53422,212.112.121.180,23,tcp,-,0.109443,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526760304.417263,CNsTKkIr0TueQ0Bek,192.168.2.5,45018,121.201.47.129,22,tcp,-,0.546751,0,37,SF,-,-,0,ShAdfFa,4,180,4,201,(empty),Malicious,Attack
1526851617.086842,CAf2or3Sm5d6v8f6x6,192.168.2.5,35093,51.254.203.244,22,tcp,ssh,2.288489,589,2599,SF,-,-,0,ShAdDaFf,14,1325,16,3439,(empty),Malicious,Attack
1547066686.755561,ChbhBUYubzIzuNfn4,192.168.1.194,35396,92.112.8.132,22,tcp,-,0.476485,1474,376,SF,-,-,0,ShADadFf,8,1898,7,760,-,Malicious,Attack
1547075151.556237,CsHbgB4CmfgMyrHBO2,192.168.1.194,58774,77.55.12.242,22,tcp,ssh,0.688858,1726,1385,SF,-,-,0,ShADadFf,15,2514,14,2121,-,Malicious,Attack
1526853681.730190,CLcgjW2vdiEGaLdXnj,192.168.2.5,44076,51.15.2.81,22,tcp,ssh,4.036096,589,2600,SF,-,-,0,ShAdDaFf,15,1385,16,3440,(empty),Malicious,Attack
1551395848.352605,CGaX7v1OtmgEVmWFV3,192.168.1.200,50406,193.59.132.117,23,tcp,-,0.044729,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526866192.426793,CzLibh2IosBdBBQIlf,192.168.2.5,58329,204.44.70.46,22,tcp,ssh,5.567158,589,1801,SF,-,-,0,ShAdDaFf,13,1273,14,2537,(empty),Malicious,Attack
1526847248.788981,CzeEpq3OQC5ajnqu1d,192.168.2.5,34853,191.236.41.18,22,tcp,ssh,4.463133,589,2581,SF,-,-,0,ShAdDaFf,15,1445,17,3485,(empty),Malicious,Attack
1547068539.460455,COmQn73yVcekSE1o0g,192.168.1.194,43360,217.11.231.22,22,tcp,-,1.679540,1726,1877,SF,-,-,1432,ShADadCFf,14,1030,14,2613,-,Malicious,Attack
1526830210.985108,CVXBcW1m2DfZx4vL4j,192.168.2.5,47157,144.217.86.0,22,tcp,ssh,4.109251,589,2600,SF,-,-,0,ShAdDaFf,16,1429,15,3388,(empty),Malicious,Attack
1551392052.493940,CUGIhE2BSNPOO5TI4l,192.168.1.200,57292,209.140.237.177,23,tcp,-,1.213067,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526822213.894848,CfD2anp5YgjLmoSA,192.168.2.5,49543,196.192.15.94,22,tcp,ssh,3.678828,589,1340,SF,-,-,0,ShAdDaFf,15,1377,12,1976,(empty),Malicious,Attack
1526810748.313895,C2fAr73euqQU6n1tTh,192.168.2.5,57573,182.218.135.183,22,tcp,ssh,6.181630,589,1091,SF,-,-,0,ShAdDaFf,13,1273,15,1879,(empty),Malicious,Attack
1526817772.801954,CgZXhg3SBwWBchXco2,192.168.2.5,55404,148.163.45.139,22,tcp,ssh,4.059010,589,1801,SF,-,-,0,ShAdDaFf,13,1273,17,2693,(empty),Malicious,Attack
1526832771.781707,CfYO591NV5TOaJ2fe5,192.168.2.5,53310,144.48.6.29,22,tcp,ssh,5.942636,589,1745,SF,-,-,0,ShAdDaFf,13,1273,15,2533,(empty),Malicious,Attack
1526846087.169613,CGTAf73Ol4Egcafrif,192.168.2.5,37518,191.232.178.127,22,tcp,-,1.114537,21,1017,SF,-,-,0,ShAdDaFf,6,341,5,1285,(empty),Malicious,Attack
1526768086.063778,CLybqg182bV6XMMGa,192.168.2.5,42231,69.158.20.101,22,tcp,ssh,1.831766,589,1094,SF,-,-,0,ShAdDaFf,14,1169,17,1798,(empty),Malicious,Attack
1551408149.608062,CreonH8cybWpT9516,192.168.1.200,39498,120.137.168.126,23,tcp,-,3.429053,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551391841.428825,Cj1vB62hbI6jACJXHe,192.168.1.200,38780,113.138.126.102,23,tcp,-,3.547975,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1526794093.312292,Ctww7UOcLcvFmpmVh,192.168.2.5,40739,161.246.34.147,22,tcp,ssh,5.096964,589,2603,SF,-,-,0,ShAdDaFf,14,1325,17,3495,(empty),Malicious,Attack
1526810430.578133,CfaYRXeqMa5RiGlt,192.168.2.5,58883,182.54.195.83,22,tcp,ssh,5.890224,589,1115,SF,-,-,0,ShAdDaFf,14,1325,15,1903,(empty),Malicious,Attack
1526840070.169785,CQqqcJn1ZKuYKyOx1,192.168.2.5,38330,219.166.145.165,22,tcp,ssh,5.014099,589,1434,SF,-,-,0,ShAdDaFf,13,1273,13,2118,(empty),Malicious,Attack
1526765771.332239,C1Fnr4319xlul4RIzj,192.168.2.5,58581,69.168.53.102,22,tcp,ssh,2.028025,589,1985,SF,-,-,0,ShAdDaFf,13,1273,13,2669,(empty),Malicious,Attack
1551400316.723439,CCB7Pk4gC2sksZsRz9,192.168.1.200,46990,154.149.120.182,23,tcp,-,1.551865,0,0,REJ,-,-,0,Sr,4,240,2,104,-,Malicious,Attack
1526852565.208657,CvLqPCqd8hp4f2064,192.168.2.5,53445,51.15.137.6,22,tcp,ssh,2.385714,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526758085.142126,CnDBTdndGuG6yO97,192.168.2.5,60346,121.78.197.174,22,tcp,ssh,6.571842,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1526810419.718286,CerK2L19oQFmgVmoJd,192.168.2.5,58866,182.54.195.83,22,tcp,ssh,5.428751,589,1123,SF,-,-,0,ShAdDaFf,14,1325,16,1963,(empty),Malicious,Attack
1526876053.011027,CPmlYv39Ynw8LjWvj7,192.168.2.5,49762,203.160.133.70,22,tcp,ssh,6.307089,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1526846752.560138,CwDBMy3fsfOelFZ5sl,192.168.2.5,51696,191.102.136.68,22,tcp,ssh,4.062965,589,2241,SF,-,-,0,ShAdDaFf,14,1325,16,3081,(empty),Malicious,Attack
1526808442.622966,CdgFxe23Mq0LEGg9b6,192.168.2.5,45542,182.129.240.170,22,tcp,ssh,8.016235,589,895,SF,-,-,0,ShAdDaFfRR,17,1465,16,1747,(empty),Malicious,Attack
1526853654.229044,C9kF033y8lGQcSIFq7,192.168.2.5,44038,51.15.2.81,22,tcp,ssh,4.151063,589,2600,SF,-,-,0,ShAdDaFf,17,1481,16,3440,(empty),Malicious,Attack
1551404169.966340,CPwi6fzRkb8F9md5b,192.168.1.200,60414,178.118.203.119,23,tcp,-,1.048647,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526867782.469574,CC0zSm9QkqZuR52bd,192.168.2.5,38597,204.44.75.64,22,tcp,ssh,4.910426,589,2225,SF,-,-,0,ShAdDaFf,15,1377,16,3065,(empty),Malicious,Attack
1551408292.983999,Cgu7vA5RrhLDXhYXf,192.168.1.200,57668,154.198.130.132,23,tcp,-,0.162918,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526802447.722558,C8iCKj3E9EWbeL8nN5,192.168.2.5,51148,144.217.110.36,22,tcp,ssh,2.803225,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1526758639.966953,CLz19v1A6Fu5raAxCd,192.168.2.5,35049,121.41.11.135,22,tcp,ssh,4.292002,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1526772471.166415,CFi5sr3OZXq3GC58Xh,192.168.2.5,50753,31.217.212.25,22,tcp,ssh,1.954275,589,1348,SF,-,-,0,ShAdDaFf,14,1325,14,2084,(empty),Malicious,Attack
1551380374.411143,C0FrXxHTIh7PkGnb1,192.168.1.200,42262,193.182.147.130,23,tcp,-,0.043731,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526768078.266048,CBltUz4ciHbabgUsKa,192.168.2.5,42218,69.158.20.101,22,tcp,ssh,3.346631,589,1102,SF,-,-,0,ShAdDaFf,13,1129,16,1754,(empty),Malicious,Attack
1526846571.598092,CBxsIF3TmNMitKkeja,192.168.2.5,55450,191.239.60.163,22,tcp,ssh,4.653021,589,2574,SF,-,-,0,ShAdDaFf,14,1325,16,3414,(empty),Malicious,Attack
1551402613.139561,CV2hvJ2UZLl1RUgJ03,192.168.1.200,44788,94.196.196.165,23,tcp,-,1.386954,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526800822.210176,CvCafa4pqwb6i1xsd6,192.168.2.5,57199,144.202.99.195,22,tcp,ssh,4.574281,589,2209,SF,-,-,0,ShAdDaFf,15,1377,15,2997,(empty),Malicious,Attack
1526822333.140474,C3a6hZ141UHHIEDv9e,192.168.2.5,49707,196.192.15.94,22,tcp,ssh,3.522236,589,1340,SF,-,-,0,ShAdDaFf,15,1377,12,1976,(empty),Malicious,Attack
1551394025.862355,Cz6lz91KXyqbXA5UZ,192.168.1.200,41202,60.140.137.203,23,tcp,-,0.264090,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526817908.141532,CIAbv71l0e6nLvFZqj,192.168.2.5,44614,148.251.4.51,22,tcp,ssh,1.228569,589,1365,SF,-,-,0,ShAdDaFf,16,1429,10,1893,(empty),Malicious,Attack
1526800755.243688,CQlm0b1ijgc8FheVb7,192.168.2.5,57112,144.202.99.195,22,tcp,ssh,4.155986,589,2209,SF,-,-,0,ShAdDaFf,13,1273,15,2997,(empty),Malicious,Attack
1526875021.996060,CCgSHf11B5lPTN8BBb,192.168.2.5,51370,203.137.182.59,22,tcp,ssh,4.160254,589,2603,SF,-,-,0,ShAdDaFf,14,1325,14,3339,(empty),Malicious,Attack
1526810623.812276,CrcITsdTRzZHj59Ni,192.168.2.5,57369,182.218.135.183,22,tcp,ssh,5.704744,589,1083,SF,-,-,0,ShAdDaFf,14,1346,16,1935,(empty),Malicious,Attack
1551398555.301267,ChKPIE1FO5uG61uo7f,192.168.1.200,54540,173.119.170.128,23,tcp,-,0.971916,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526852085.317453,Cpcuv3r2GZF4CORGi,192.168.2.5,34239,51.254.57.165,22,tcp,ssh,3.120266,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1526852039.864505,Chfn0X1x6EOduKmt7,192.168.2.5,34172,51.254.57.165,22,tcp,ssh,2.589483,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526759799.417402,C7XEBA4syeSycsJ2Q7,192.168.2.5,44248,121.232.125.149,22,tcp,ssh,5.074826,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1547086826.760801,CeCNFd312NSTw1LBX8,192.168.1.194,46224,139.129.215.5,22,tcp,ssh,5.617529,2146,2429,SF,-,-,0,ShADadFf,17,3038,15,3217,-,Malicious,Attack
1526794304.786395,C0Y8mNt0pONs250Ea,192.168.2.5,41006,161.246.34.147,22,tcp,ssh,5.114981,589,2603,SF,-,-,0,ShAdDaFf,14,1325,17,3495,(empty),Malicious,Attack
1547085949.629888,CsPUmq8a83k7Jxd12,192.168.1.194,59374,107.150.32.54,22,tcp,ssh,12.614278,1854,1672,SF,-,-,0,ShADadFf,15,2474,14,2244,-,Malicious,Attack
1526772474.095561,CXcXIx1BhayYyriM53,192.168.2.5,53398,31.145.9.194,22,tcp,ssh,0.923505,537,1135,SF,-,-,0,ShAdDafF,14,1117,17,1819,(empty),Malicious,Attack
1547066180.010142,CrWBphx3hy4i6sIC8,192.168.1.194,42268,45.76.233.109,22,tcp,ssh,3.732374,1790,1529,SF,-,-,0,ShADadFf,15,2578,14,2265,-,Malicious,Attack
1551378065.317746,Cq3Mly122jzpC3UGH7,192.168.1.200,38774,153.250.225.128,23,tcp,-,4.908211,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551407846.473445,CLK4NR2B67QDMyz32k,192.168.1.200,55212,192.104.134.85,23,tcp,-,63.427209,31,133,RSTO,-,-,0,ShAdDaTRf,60,3218,46,2778,-,Malicious,Attack
1526831388.851194,Cp5YUFzw7iAWXXwaj,192.168.2.5,60533,144.76.228.131,22,tcp,ssh,0.361353,589,2241,SF,-,-,0,ShAdDaFf,15,1377,13,2925,(empty),Malicious,Attack
1551402572.371107,C5v2fq4aUnVinOVGOk,192.168.1.200,54596,143.224.161.108,23,tcp,-,0.020991,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526809362.611124,CoRw8s20PIiOrt4fT1,192.168.2.5,34534,182.75.45.134,22,tcp,ssh,4.811477,589,1162,SF,-,-,0,ShAdDaFRfRR,16,1393,17,2054,(empty),Malicious,Attack
1551396419.942125,CZyWuJ1y3EuCCHxgNg,192.168.1.200,59168,176.178.179.217,23,tcp,-,1.251023,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526774529.403789,CO8Zpu1VXte2Cwxka,192.168.2.5,58460,31.168.214.125,22,tcp,ssh,2.015372,589,1945,SF,-,-,0,ShAdDaFf,13,1273,13,2633,(empty),Malicious,Attack
1526810125.390194,Cb8Ink3ezhmTnbVX13,192.168.2.5,60808,182.61.142.247,22,tcp,ssh,5.646603,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526759785.550662,CyWOEZ1rYXrkkzqmB1,192.168.2.5,44230,121.232.125.149,22,tcp,ssh,4.866451,589,1801,SF,-,-,0,ShAdDaFf,15,1377,16,2641,(empty),Malicious,Attack
1526810718.391376,CXCPV03Xzh8jNWmmA3,192.168.2.5,59349,182.54.195.83,22,tcp,ssh,7.441849,589,1115,SF,-,-,0,ShAdDaFf,14,1325,16,1955,(empty),Malicious,Attack
1526847423.585600,CxMKopG5U5Cc4F491,192.168.2.5,34967,191.236.41.18,22,tcp,ssh,4.204631,589,2581,SF,-,-,0,ShAdDaFf,14,1325,16,3421,(empty),Malicious,Attack
1526824966.431815,CPazs53a7V1TyeDI7a,192.168.2.5,53817,196.53.146.167,22,tcp,ssh,3.914424,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1526803000.790970,CFJ3cZ2gTvEnSJzDoi,192.168.2.5,51422,144.202.50.228,22,tcp,ssh,3.267674,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1551391592.352909,Cvx0ty2aOoTEisEG43,192.168.1.200,51516,110.167.230.174,23,tcp,-,35.068400,16,593,RSTR,-,-,0,ShAdDafr,46,1916,34,2554,-,Malicious,Attack
1526880507.541273,CwXZiMtxGRojvZuGc,192.168.2.5,33210,137.205.232.143,22,tcp,ssh,2.809468,589,2241,SF,-,-,0,ShAdDaFf,16,1513,14,2989,(empty),Malicious,Attack
1526810847.915091,CJjPWj2iPjiJMr81a7,192.168.2.5,51946,182.48.220.1,22,tcp,ssh,4.131365,589,1048,SF,-,-,0,ShAdDaFf,14,1169,13,1572,(empty),Malicious,Attack
1526852411.709706,CJerB91jOzn8CEieMb,192.168.2.5,53186,51.15.137.6,22,tcp,ssh,2.397647,589,2603,SF,-,-,0,ShAdDaFf,16,1429,16,3443,(empty),Malicious,Attack
1526831388.151970,CMm8yq1JhHyNiJDw7k,192.168.2.5,60530,144.76.228.131,22,tcp,ssh,0.392134,589,2241,SF,-,-,0,ShAdDaFf,13,1273,15,3029,(empty),Malicious,Attack
1526809053.748732,CxSFqZ3AexnWAmKE57,192.168.2.5,34126,182.75.45.134,22,tcp,ssh,6.154703,589,1162,SF,-,-,0,ShAdDaFf,16,1429,16,2002,(empty),Malicious,Attack
1526765222.482202,C6Qcvh2Rw97RDHNyL4,192.168.2.5,55593,69.156.162.142,22,tcp,ssh,1.902603,589,1094,SF,-,-,0,ShAdDaFf,14,1169,18,1826,(empty),Malicious,Attack
1551408125.783613,CClxY32pggQf5p6385,192.168.1.200,40786,223.199.200.81,23,tcp,-,0.398282,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551410777.462376,CHjHTg4KmLTie8XRy8,192.168.1.200,37090,137.54.36.8,23,tcp,-,0.100953,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1547080202.236490,CPB0Ax2nxJd1RXH95c,192.168.1.194,57586,207.204.9.93,22,tcp,-,5.417171,2566,3064,SF,-,-,2792,ShADadCcFf,16,1974,14,2440,-,Malicious,Attack
1526773236.997931,CXWbHP3M199Re3SKaa,192.168.2.5,53675,31.27.187.239,22,tcp,ssh,1.640690,589,1601,SF,-,-,0,ShAdDaFf,15,1377,13,2285,(empty),Malicious,Attack
1526758413.402679,CeEGaS52khzLk1qk9,192.168.2.5,34724,121.41.11.135,22,tcp,ssh,4.882688,589,1801,SF,-,-,0,ShAdDaFf,13,1273,15,2589,(empty),Malicious,Attack
1551381794.233040,CsFOXR3q5wz3zKljKl,192.168.1.200,36886,181.226.131.145,23,tcp,-,1.500902,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1551380688.741722,C8xKg81RqzqLVx8lsd,192.168.1.200,48474,121.166.127.115,23,tcp,-,0.288092,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526808272.151025,CwnMjGukvRQAws6W9,192.168.2.5,45310,182.129.240.170,22,tcp,ssh,4.504922,581,887,SF,-,-,0,ShAdDaFRfR,16,1397,17,1779,(empty),Malicious,Attack
1526832248.614377,CcGwdc3fkQywf4qUIb,192.168.2.5,49577,144.217.59.75,22,tcp,ssh,3.568348,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526876116.460351,CyP7El37PQiwv0DSfb,192.168.2.5,49835,203.160.133.70,22,tcp,ssh,8.933564,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1547066834.047867,CwsaKK3hA0883y8J2c,192.168.1.194,57198,47.74.222.98,22,tcp,ssh,2.285947,1642,1785,SF,-,-,0,ShADdaFf,13,2326,12,2417,-,Malicious,Attack
1551394431.133943,CeFVUv2DR8vdEbocIe,192.168.1.200,49796,189.214.175.113,23,tcp,-,0.176143,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526765908.409681,CgkmsS2uAd84Ev42Pk,192.168.2.5,60233,69.39.230.239,22,tcp,ssh,3.381866,589,1801,SF,-,-,0,ShAdDaFf,13,1129,15,2413,(empty),Malicious,Attack
1526846585.672875,CToZD2Jfbu2hxARZc,192.168.2.5,55472,191.239.60.163,22,tcp,ssh,3.797158,589,2574,SF,-,-,0,ShAdDaFf,14,1325,17,3466,(empty),Malicious,Attack
1526811191.252583,CLx9PW13kJaskmMoAe,192.168.2.5,60661,182.254.242.24,22,tcp,ssh,3.209699,589,1801,SF,-,-,0,ShAdDaFf,13,1273,13,2485,(empty),Malicious,Attack
1551411264.628707,CL4vYD2q1D6CNvj1pa,192.168.1.200,48276,60.64.188.102,23,tcp,-,0.275836,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551378518.653960,CmbJWc4hYr1wICiSDj,192.168.1.200,56082,14.66.100.132,23,tcp,-,0.297323,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526808433.001582,CkIZ4YhUgRnO7kjvf,192.168.2.5,45530,182.129.240.170,22,tcp,ssh,5.240347,589,887,SF,-,-,0,ShAdDaFRfR,16,1405,16,1727,(empty),Malicious,Attack
1526760010.057243,CCjNYk2538IUgiZHFg,192.168.2.5,42603,121.201.38.22,22,tcp,ssh,4.663827,589,1801,SF,-,-,0,ShAdDaFf,13,1273,17,2705,(empty),Malicious,Attack
1526832234.511806,CUNoGD1RdBZAbN19cg,192.168.2.5,50343,144.217.24.210,22,tcp,ssh,5.005724,589,1801,SF,-,-,0,ShAdDaFf,13,1273,16,2641,(empty),Malicious,Attack
1547080603.318944,CdcZEXzlMtEuXkWy3,192.168.1.194,54736,212.46.196.30,22,tcp,-,6.308921,2310,1968,SF,-,-,1728,ShADdCacFf,19,2194,16,1780,-,Malicious,Attack
1551388826.071016,CzaiD333yR4Royplml,192.168.1.200,56440,169.157.191.75,23,tcp,-,229.631889,0,0,S1,-,-,0,ShwA,16,720,2,88,-,Malicious,Attack
1526851649.152587,COr5vb3j4Dn7dR1F51,192.168.2.5,35141,51.254.203.244,22,tcp,ssh,2.482784,589,2599,SF,-,-,0,ShAdDaFf,14,1325,16,3439,(empty),Malicious,Attack
1526801048.421915,CY9if5THI6DlxtbNc,192.168.2.5,48988,144.76.20.146,22,tcp,ssh,3.100301,589,1769,SF,-,-,0,ShAdDaFf,15,1209,15,2373,(empty),Malicious,Attack
1526810352.233941,CEvfXMWGS7CPR9wPa,192.168.2.5,37311,182.72.70.168,22,tcp,ssh,16.879550,589,1745,SF,-,-,0,ShAdDaFfR,14,1169,17,2437,(empty),Malicious,Attack
1526808503.780228,Ccmjhp2ehH1GGsajql,192.168.2.5,45621,182.129.240.170,22,tcp,ssh,5.244746,589,887,SF,-,-,0,ShAdDaFRfR,16,1405,16,1727,(empty),Malicious,Attack
1526773251.906644,C7knnu4KcE5BjWSQP5,192.168.2.5,53713,31.27.187.239,22,tcp,ssh,0.802374,589,1601,SF,-,-,0,ShAdDaFf,15,1377,13,2285,(empty),Malicious,Attack
1551400656.824499,ChyY02UogFBsrqcPj,192.168.1.200,40244,82.52.79.74,23,tcp,-,0.045971,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1536232089.198086,CZRPRT2UFlSivAjG6,192.168.100.111,18088,69.255.24.137,8080,tcp,-,0.000254,0,0,RSTO,-,-,0,^hR,2,80,2,88,-,Malicious,Attack
1526852032.077489,CxF1tF4vxZIfWKOX79,192.168.2.5,34160,51.254.57.165,22,tcp,ssh,2.826436,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526840304.956136,CXLmXu3AwRtaaHhx23,192.168.2.5,38430,219.166.145.165,22,tcp,ssh,5.050499,589,1434,SF,-,-,0,ShAdDaFf,13,1273,13,2118,(empty),Malicious,Attack
1526772471.295158,C8WRhF1QljzO9fhGkg,192.168.2.5,53389,31.145.9.194,22,tcp,ssh,0.898635,537,1135,SF,-,-,0,ShAdDafF,12,1037,16,1779,(empty),Malicious,Attack
1526851658.748680,Ca6IZo4xqZYQlICoR1,192.168.2.5,35154,51.254.203.244,22,tcp,ssh,2.393040,589,2599,SF,-,-,0,ShAdDaFf,16,1429,16,3439,(empty),Malicious,Attack
1526789241.095974,CEXF1J2pDN5B9rioji,192.168.2.5,51556,141.8.195.34,22,tcp,ssh,1.887659,589,2177,SF,-,-,0,ShAdDaFf,14,1409,15,2977,(empty),Malicious,Attack
1551402622.460709,CaKYKo4Xz6sXGSqXMg,192.168.1.200,40852,191.196.181.204,23,tcp,-,3.409060,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551394211.382775,CPZjrm40EBmz215pu7,192.168.1.200,33536,120.75.112.124,23,tcp,-,0.301835,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1551402816.240128,ChBKco1IbVL5lJa5j8,192.168.1.200,46072,177.78.180.82,23,tcp,-,4.564146,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551397405.436113,COama43Gv3AkmtnXv1,192.168.1.200,52582,218.94.158.114,23,tcp,-,3.913532,0,0,RSTR,-,-,0,ShAr,8,440,4,168,-,Malicious,Attack
1526832439.679529,C4Ebvd3nLUff1SsmM4,192.168.2.5,50668,144.217.24.210,22,tcp,ssh,5.302476,589,1801,SF,-,-,0,ShAdDaFf,14,1325,17,2705,(empty),Malicious,Attack
1526846799.807563,C2r7EO2oGyHm5VO3H2,192.168.2.5,51768,191.102.136.68,22,tcp,ssh,3.545956,589,2241,SF,-,-,0,ShAdDaFf,14,1325,16,3081,(empty),Malicious,Attack
1526852451.235020,CHFrxe2d32yUvH3Mml,192.168.2.5,35158,51.144.1.7,22,tcp,ssh,2.382459,589,2583,SF,-,-,0,ShAdDaFf,16,1429,16,3423,(empty),Malicious,Attack
1526882842.785186,CIhmng18lB06dzu9pk,192.168.2.5,47884,137.175.44.42,22,tcp,ssh,4.207521,589,1801,SF,-,-,0,ShAdDaFf,15,1377,15,2589,(empty),Malicious,Attack
1526831381.987049,CYH73n4oynUBj3fgRf,192.168.2.5,60508,144.76.228.131,22,tcp,ssh,0.383919,589,2241,SF,-,-,0,ShAdDaFf,15,1377,15,3029,(empty),Malicious,Attack
1526822243.346169,CJxW23Nxht1gVxkY4,192.168.2.5,49585,196.192.15.94,22,tcp,ssh,3.424673,589,1340,SF,-,-,0,ShAdDaFf,13,1273,12,1976,(empty),Malicious,Attack
1526810343.095635,CpNH6ZNk5Tcf0peof,192.168.2.5,58751,182.54.195.83,22,tcp,ssh,5.938386,589,1115,SF,-,-,0,ShAdDaFf,14,1325,16,1955,(empty),Malicious,Attack
1551381481.566765,CiRu2B4McDZxMZAlL7,192.168.1.200,51120,149.149.88.61,23,tcp,-,1.130632,0,0,REJ,-,-,0,Sr,4,240,2,80,-,Malicious,Attack
1526772471.009058,CXXEsq479RbmuSfME,192.168.2.5,49285,31.3.184.139,22,tcp,ssh,2.548781,589,1348,SF,-,-,0,ShAdDaFf,14,1325,17,2240,(empty),Malicious,Attack
1551406832.763212,CQNTnU3Su8zRdtOCsc,192.168.1.200,50490,126.217.175.231,23,tcp,-,3.386830,0,0,REJ,-,-,0,Sr,6,360,2,80,-,Malicious,Attack
1551381806.682709,C4EbGQM242JYewLb7,192.168.1.200,42860,125.114.111.67,23,tcp,-,0.473735,0,0,REJ,-,-,0,Sr,2,120,2,80,-,Malicious,Attack
1526810503.125833,Cuwe0Z14tDTnusMOTl,192.168.2.5,58996,182.54.195.83,22,tcp,ssh,6.587638,589,1115,SF,-,-,0,ShAdDaFf,14,1325,16,1955,(empty),Malicious,Attack
